property_code,project_no,type,sales_date,construction_date,completed_90,completed_100,SLA_90,SLA_100,status
CHA1282,CHAPH02,House & Lot,5/9/2015,5/9/2015,11/27/2016,3/18/2017,18.6739726,3.649315068,Sold
CHA1283,CHAPH02,House & Lot,7/31/2016,7/31/2016,3/9/2018,6/21/2018,19.26575342,3.419178082,Sold
CHA1284,CHAPH02,House & Lot,10/29/2016,10/29/2016,5/31/2018,9/3/2018,19.03561644,3.123287671,Sold
CHA1285,CHAPH02,House & Lot,1/7/2017,1/7/2017,7/27/2018,11/1/2018,18.60821918,3.189041096,Sold
CHA1286,CHAPH02,House & Lot,8/29/2016,8/29/2016,3/13/2018,6/12/2018,18.44383562,2.991780822,Sold
CHA1287,CHAPH02,House & Lot,1/5/2017,1/5/2017,7/31/2018,11/6/2018,18.80547945,3.221917808,Sold
CHA1288,CHAPH02,House & Lot,10/29/2016,10/29/2016,5/29/2018,9/4/2018,18.96986301,3.221917808,Sold
CHA1289,CHAPH02,House & Lot,5/14/2016,5/14/2016,12/4/2017,3/23/2018,18.70684932,3.583561644,Sold
CHA1290,CHAPH02,House & Lot,2/7/2017,2/7/2017,9/1/2018,11/30/2018,18.77260274,2.95890411,Sold
CHA1291,CHAPH02,House & Lot,5/30/2016,5/30/2016,12/17/2017,4/5/2018,18.60821918,3.583561644,Sold
CHA1292,CHAPH02,House & Lot,9/5/2016,9/5/2016,3/27/2018,7/4/2018,18.6739726,3.254794521,Sold
CHA1293,CHAPH02,House & Lot,6/25/2016,6/25/2016,1/2/2018,4/14/2018,18.27945205,3.353424658,Sold
CHA1294,CHAPH02,House & Lot,7/14/2016,7/14/2016,1/28/2018,5/4/2018,18.50958904,3.156164384,Sold
CHA1295,CHAPH02,House & Lot,7/7/2016,7/7/2016,2/27/2018,6/4/2018,19.7260274,3.189041096,Sold
CHA1296,CHAPH02,House & Lot,4/28/2016,4/28/2016,11/23/2017,3/15/2018,18.87123288,3.682191781,Sold
CHA1297,CHAPH02,House & Lot,4/26/2016,4/26/2016,12/6/2017,3/21/2018,19.36438356,3.452054795,Sold
CHA1298,CHAPH02,House & Lot,7/30/2019,7/30/2019,2/7/2021,5/11/2021,18.34520548,3.057534247,Sold
CHA1299,CHAPH02,House & Lot,3/24/2016,3/24/2016,11/1/2017,2/10/2018,19.29863014,3.320547945,Sold
CHA1300,CHAPH02,House & Lot,3/16/2016,3/16/2016,10/1/2017,1/16/2018,18.54246575,3.517808219,Sold
CHA1301,CHAPH02,House & Lot,10/25/2020,10/25/2020,4/25/2022,7/22/2022,17.98356164,2.893150685,Sold
CHA1302,CHAPH02,House & Lot,10/15/2017,10/15/2017,4/28/2019,8/5/2019,18.4109589,3.254794521,Sold
CHA1303,CHAPH02,House & Lot,6/15/2016,6/15/2016,1/15/2018,4/28/2018,19.03561644,3.38630137,Sold
CHA1304,CHAPH02,House & Lot,4/28/2017,4/28/2017,11/19/2018,3/1/2019,18.73972603,3.353424658,Sold
CHA1305,CHAPH02,House & Lot,1/18/2018,1/18/2018,7/25/2019,10/21/2019,18.18082192,2.893150685,Sold
CHA1306,CHAPH02,House & Lot,10/12/2017,10/12/2017,4/25/2019,7/27/2019,18.4109589,3.057534247,Sold
CHA1307,CHAPH02,House & Lot,4/13/2018,4/13/2018,10/20/2019,1/16/2020,18.24657534,2.893150685,Sold
CHA1308,CHAPH02,House & Lot,5/18/2018,5/18/2018,12/3/2019,3/2/2020,18.54246575,2.95890411,Sold
CHA1309,CHAPH02,House & Lot,8/26/2018,8/26/2018,2/24/2020,6/4/2020,17.98356164,3.320547945,Sold
CHA1310,CHAPH02,House & Lot,7/19/2018,7/19/2018,1/27/2020,4/30/2020,18.31232877,3.090410959,Sold
CHA1311,CHAPH02,House & Lot,5/3/2018,5/3/2018,11/19/2019,2/23/2020,18.57534247,3.156164384,Sold
CHA1312,CHAPH02,House & Lot,6/5/2020,6/5/2020,11/17/2021,1/31/2022,17.42465753,2.465753425,Sold
CHA1313,CHAPH02,House & Lot,2/23/2018,2/23/2018,8/24/2019,11/20/2019,17.98356164,2.893150685,Sold
CHA1314,CHAPH02,House & Lot,9/11/2017,9/11/2017,4/17/2019,7/14/2019,19.16712329,2.893150685,Sold
CHA1315,CHAPH02,House & Lot,10/17/2017,10/17/2017,5/20/2019,8/31/2019,19.06849315,3.38630137,Sold
CHA1316,CHAPH02,House & Lot,10/16/2017,10/16/2017,5/29/2019,8/26/2019,19.39726027,2.926027397,Sold
CHA1317,CHAPH02,House & Lot,8/7/2017,8/7/2017,3/23/2019,6/19/2019,19.49589041,2.893150685,Sold
CHA1318,CHAPH02,House & Lot,3/11/2018,3/11/2018,9/28/2019,1/8/2020,18.60821918,3.353424658,Sold
CHA1319,CHAPH02,House & Lot,6/23/2017,6/23/2017,1/31/2019,5/10/2019,19.29863014,3.254794521,Sold
CHA1320,CHAPH02,House & Lot,6/19/2017,6/19/2017,1/14/2019,4/13/2019,18.87123288,2.926027397,Sold
CIU0001,CIUPH03,Carpark,9/12/2010,10/22/2010,12/25/2013,4/1/2014,38.1369863,3.189041096,Sold
CIU0002,CIUPH01,Condominium,10/18/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0003,CIUPH01,Condominium,10/10/2015,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0004,CIUPH01,Condominium,3/21/2013,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0005,CIUPH01,Condominium,8/25/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0006,CIUPH01,Condominium,9/23/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0007,CIUPH01,Condominium,5/30/2016,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0008,CIUPH01,Condominium,5/23/2013,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0009,CIUPH01,Condominium,7/13/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0010,CIUPH01,Condominium,4/22/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0011,CIUPH01,Condominium,4/20/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0012,CIUPH01,Condominium,7/20/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0013,CIUPH01,Condominium,2/20/2015,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0014,CIUPH01,Condominium,3/15/2015,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0015,CIUPH01,Condominium,9/8/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0016,CIUPH01,Condominium,9/8/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0017,CIUPH01,Condominium,9/14/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0018,CIUPH01,Condominium,2/28/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0019,CIUPH01,Condominium,2/18/2022,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0020,CIUPH01,Condominium,12/23/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0021,CIUPH01,Condominium,5/6/2015,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0022,CIUPH01,Condominium,8/28/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0023,CIUPH01,Condominium,1/16/2016,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0024,CIUPH01,Condominium,4/25/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0025,CIUPH01,Condominium,7/12/2014,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0026,CIUPH01,Condominium,12/30/2013,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0027,CIUPH01,Condominium,9/12/2013,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0028,CIUPH01,Condominium,8/9/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0029,CIUPH01,Condominium,4/5/2013,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0030,CIUPH01,Condominium,11/21/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0031,CIUPH01,Condominium,9/21/2014,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0032,CIUPH01,Condominium,12/18/2014,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0033,CIUPH01,Condominium,12/20/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0034,CIUPH01,Condominium,10/20/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0035,CIUPH01,Condominium,6/24/2015,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0036,CIUPH01,Condominium,11/21/2015,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0037,CIUPH01,Condominium,9/28/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0038,CIUPH01,Condominium,1/19/2013,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0039,CIUPH01,Condominium,4/22/2014,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0040,CIUPH01,Condominium,7/30/2013,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0041,CIUPH01,Condominium,7/28/2013,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0042,CIUPH01,Condominium,8/13/2014,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0043,CIUPH01,Condominium,6/30/2014,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0044,CIUPH01,Condominium,12/29/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0045,CIUPH01,Condominium,8/25/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0046,CIUPH01,Condominium,4/13/2013,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0047,CIUPH01,Condominium,4/26/2014,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0048,CIUPH01,Condominium,8/16/2014,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0049,CIUPH01,Condominium,3/4/2015,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0050,CIUPH01,Condominium,3/4/2015,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0051,CIUPH01,Condominium,9/18/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0052,CIUPH01,Condominium,9/23/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0053,CIUPH01,Condominium,11/24/2015,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0054,CIUPH01,Condominium,6/6/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0055,CIUPH01,Condominium,8/24/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0056,CIUPH01,Condominium,8/28/2017,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0057,CIUPH01,Condominium,4/19/2014,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0058,CIUPH01,Condominium,7/14/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0059,CIUPH01,Condominium,3/30/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0060,CIUPH01,Condominium,3/30/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0061,CIUPH01,Condominium,7/9/2014,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0062,CIUPH01,Condominium,11/30/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0063,CIUPH01,Condominium,4/5/2013,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0064,CIUPH01,Condominium,6/5/2013,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0065,CIUPH01,Condominium,6/20/2013,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0066,CIUPH01,Condominium,4/30/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0067,CIUPH01,Condominium,5/29/2014,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0068,CIUPH01,Condominium,11/7/2014,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0069,CIUPH01,Condominium,9/30/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0070,CIUPH01,Condominium,8/20/2016,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0071,CIUPH01,Condominium,10/28/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0072,CIUPH01,Condominium,10/20/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0073,CIUPH01,Condominium,7/13/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0074,CIUPH01,Condominium,12/28/2017,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0075,CIUPH01,Condominium,7/15/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0076,CIUPH01,Condominium,11/29/2014,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0077,CIUPH01,Condominium,3/29/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0078,CIUPH01,Condominium,11/9/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0079,CIUPH01,Condominium,5/31/2014,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0080,CIUPH01,Condominium,11/24/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0081,CIUPH01,Condominium,8/22/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0082,CIUPH01,Condominium,8/30/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0083,CIUPH01,Condominium,2/10/2013,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0084,CIUPH01,Condominium,2/26/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0085,CIUPH01,Condominium,1/11/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0086,CIUPH01,Condominium,9/23/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0087,CIUPH01,Condominium,11/20/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0088,CIUPH01,Condominium,6/27/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0089,CIUPH01,Condominium,11/5/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0090,CIUPH01,Condominium,2/12/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0091,CIUPH01,Condominium,4/27/2020,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0092,CIUPH01,Condominium,9/18/2014,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0093,CIUPH01,Condominium,11/16/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0094,CIUPH01,Condominium,11/5/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0095,CIUPH01,Condominium,12/28/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0096,CIUPH01,Condominium,8/10/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0097,CIUPH01,Condominium,7/15/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0098,CIUPH01,Condominium,10/20/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0099,CIUPH01,Condominium,3/5/2014,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0100,CIUPH01,Condominium,12/7/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0101,CIUPH01,Condominium,10/19/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0102,CIUPH01,Condominium,6/8/2021,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0103,CIUPH01,Condominium,10/8/2014,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0104,CIUPH01,Condominium,9/11/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0105,CIUPH01,Condominium,6/27/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0106,CIUPH01,Condominium,7/23/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0107,CIUPH01,Condominium,10/30/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0108,CIUPH01,Condominium,8/17/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0109,CIUPH01,Condominium,6/7/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0110,CIUPH01,Condominium,2/10/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0111,CIUPH01,Condominium,6/7/2014,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0112,CIUPH01,Condominium,10/26/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0113,CIUPH01,Condominium,11/22/2013,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0114,CIUPH01,Condominium,5/18/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0115,CIUPH01,Condominium,10/29/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0116,CIUPH01,Condominium,4/29/2019,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0117,CIUPH01,Condominium,9/24/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0118,CIUPH01,Condominium,9/23/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0119,CIUPH01,Condominium,1/20/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0120,CIUPH01,Condominium,7/10/2014,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0121,CIUPH01,Condominium,4/19/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0122,CIUPH01,Condominium,11/30/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0123,CIUPH01,Condominium,7/29/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0124,CIUPH01,Condominium,12/30/2016,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0125,CIUPH01,Condominium,9/15/2013,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0126,CIUPH01,Condominium,5/30/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0127,CIUPH01,Condominium,10/26/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0128,CIUPH01,Condominium,9/29/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0129,CIUPH01,Condominium,9/17/2014,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0130,CIUPH01,Condominium,2/16/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0131,CIUPH01,Condominium,9/29/2013,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0132,CIUPH01,Condominium,1/30/2013,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0133,CIUPH01,Condominium,7/1/2015,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0134,CIUPH01,Condominium,10/25/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0135,CIUPH01,Condominium,7/5/2014,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0136,CIUPH01,Condominium,4/27/2010,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0137,CIUPH01,Condominium,7/24/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0138,CIUPH01,Condominium,7/31/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0139,CIUPH01,Condominium,6/7/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0140,CIUPH01,Condominium,9/16/2015,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0141,CIUPH01,Condominium,9/16/2015,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0142,CIUPH01,Condominium,1/19/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0143,CIUPH01,Condominium,4/3/2019,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0144,CIUPH01,Condominium,5/18/2017,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0145,CIUPH01,Condominium,6/30/2010,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0146,CIUPH01,Condominium,7/9/2015,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0147,CIUPH01,Condominium,8/29/2016,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0148,CIUPH01,Condominium,9/22/2017,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0149,CIUPH01,Condominium,10/26/2022,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0150,CIUPH01,Condominium,6/21/2015,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0151,CIUPH01,Condominium,2/5/2021,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0152,CIUPH01,Condominium,4/28/2017,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0153,CIUPH01,Condominium,2/8/2016,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0154,CIUPH01,Condominium,4/28/2019,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0155,CIUPH01,Condominium,9/9/2018,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0156,CIUPH01,Condominium,5/22/2014,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0157,CIUPH01,Condominium,11/18/2020,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0158,CIUPH01,Condominium,2/12/2016,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0169,CIUPH01,Carpark,7/24/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0170,CIUPH01,Carpark,5/22/2014,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0171,CIUPH01,Carpark,11/23/2013,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0172,CIUPH01,Carpark,7/5/2020,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0173,CIUPH01,Carpark,11/3/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0174,CIUPH01,Carpark,4/14/2013,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0175,CIUPH01,Carpark,5/18/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0176,CIUPH01,Carpark,7/22/2011,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0177,CIUPH01,Carpark,8/22/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0178,CIUPH01,Carpark,2/16/2013,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0179,CIUPH01,Carpark,1/9/2014,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0180,CIUPH01,Carpark,2/27/2013,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0181,CIUPH01,Carpark,9/27/2014,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0182,CIUPH01,Carpark,9/27/2014,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0183,CIUPH01,Carpark,4/13/2013,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0184,CIUPH01,Carpark,6/21/2020,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0185,CIUPH01,Carpark,10/30/2013,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0186,CIUPH01,Carpark,6/7/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0187,CIUPH01,Carpark,2/1/2012,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0198,CIUPH01,Carpark,6/13/2015,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0199,CIUPH01,Carpark,4/3/2019,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0200,CIUPH01,Carpark,12/17/2018,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0201,CIUPH01,Carpark,2/19/2015,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0202,CIUPH01,Carpark,5/28/2014,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0203,CIUPH01,Carpark,8/25/2013,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0204,CIUPH01,Carpark,5/6/2010,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
CIU0205,CIUPH01,Carpark,4/14/2013,10/24/2010,12/25/2013,4/24/2014,38.07123288,3.945205479,Sold
