entity_cd,property_code,project_no,lot_no,type,area,lot_cost,lot_price,house_cost,house_price,package_cost,package_price,transfer_charges,model,model_area,sales_date,status,date_updated
Alcoves,ALC1070,ALCPH03,1070,Lot Only,102.00,11065.95132,19280.17305,,,11065.95132,19280.17305,697.5566608,,0,1/18/2022,Sold,3/14/2023
Alcoves,ALC1071,ALCPH03,1071,Lot Only,102.00,11245.22267,19592.51697,,,11245.22267,19592.51697,708.857264,,0,3/16/2022,Sold,3/14/2023
Alcoves,ALC1072,ALCPH03,1072,Lot Only,137.00,15058.23424,26726.59232,,,15058.23424,26726.59232,966.9681102,,0,12/16/2021,Sold,3/14/2023
Alcoves,ALC1073,ALCPH03,1073,Lot Only,197.00,21471.01195,36548.05723,,,21471.01195,36548.05723,1322.308711,,0,,Available,3/14/2023
Alcoves,ALC1074,ALCPH03,1074,Lot Only,102.00,11232.17859,18757.76581,,,11232.17859,18757.76581,678.6559668,,0,3/4/2021,Sold,3/14/2023
Alcoves,ALC1075,ALCPH03,1075,Lot Only,102.00,11225.71806,18746.97672,,,11225.71806,18746.97672,678.2656177,,0,,Available,3/14/2023
Alcoves,ALC1076,ALCPH03,1076,Lot Only,102.00,11269.10661,18819.4357,,,11269.10661,18819.4357,680.8871835,,0,9/12/2021,Sold,3/14/2023
Alcoves,ALC1077,ALCPH03,1077,Lot Only,102.00,11220.96202,18739.03411,,,11220.96202,18739.03411,677.9782541,,0,3/31/2021,Sold,3/14/2023
Alcoves,ALC1078,ALCPH03,1078,Lot Only,102.00,11190.25047,18687.74576,,,11190.25047,18687.74576,676.1226414,,0,,Available,3/14/2023
Alcoves,ALC1079,ALCPH03,1079,Lot Only,114.00,12527.98791,21717.83691,,,12527.98791,21717.83691,785.7513395,,0,,Available,3/14/2023
Alcoves,ALC1080,ALCPH03,1080,Lot Only,132.00,14492.69784,25786.36009,,,14492.69784,25786.36009,932.9505081,,0,4/21/2022,Sold,3/14/2023
Alcoves,ALC1081,ALCPH03,1081,Lot Only,102.00,11115.18574,19365.95403,,,11115.18574,19365.95403,700.6602168,,0,11/10/2021,Sold,3/14/2023
Alcoves,ALC1082,ALCPH03,1082,Lot Only,102.00,11075.54038,19296.88003,,,11075.54038,19296.88003,698.1611195,,0,,Available,3/14/2023
Alcoves,ALC1083,ALCPH03,1083,Lot Only,102.00,11176.24253,19472.33308,,,11176.24253,19472.33308,704.5090108,,0,7/26/2022,Sold,3/14/2023
Alcoves,ALC1084,ALCPH03,1084,Lot Only,102.00,11075.99858,19297.67835,,,11075.99858,19297.67835,698.1900027,,0,9/18/2022,Sold,3/14/2023
Alcoves,ALC1085,ALCPH03,1085,Lot Only,102.00,11192.29929,19500.30872,,,11192.29929,19500.30872,705.5211696,,0,7/2/2021,Sold,3/14/2023
Alcoves,ALC1086,ALCPH03,1086,Lot Only,105.00,11543.2708,20084.38559,,,11543.2708,20084.38559,726.6530708,,0,8/30/2021,Sold,3/14/2023
Alcoves,ALC1087,ALCPH03,1087,Lot Only,153.00,16801.63143,28807.80925,,,16801.63143,28807.80925,1042.266539,,0,12/2/2021,Sold,3/14/2023
Alcoves,ALC1088,ALCPH03,1088,Lot Only,108.00,11734.66728,19589.85368,,,11734.66728,19589.85368,708.760906,,0,1/2/2022,Sold,3/14/2023
Alcoves,ALC1089,ALCPH03,1089,Lot Only,102.00,11272.33304,18824.82384,,,11272.33304,18824.82384,681.0821265,,0,12/29/2020,Sold,3/14/2023
Alcoves,ALC1090,ALCPH03,1090,Lot Only,107.00,11843.52875,19772.72041,,,11843.52875,19772.72041,715.3770243,,0,8/4/2022,Sold,3/14/2023
Alcoves,ALC1091,ALCPH03,1091,Lot Only,118.00,12890.14085,21507.61311,,,12890.14085,21507.61311,778.1454425,,0,9/21/2021,Sold,3/14/2023
Alcoves,ALC1092,ALCPH03,1092,Lot Only,119.00,12950.36425,21607.07791,,,12950.36425,21607.07791,781.744079,,0,11/9/2021,Sold,3/14/2023
Alcoves,ALC1093,ALCPH03,1093,Lot Only,119.00,13148.38906,21937.47306,,,13148.38906,21937.47306,793.6977753,,0,4/24/2022,Sold,3/14/2023
Alcoves,ALC1094,ALCPH03,1094,Lot Only,119.00,12959.49117,21622.30575,,,12959.49117,21622.30575,782.295022,,0,7/9/2021,Sold,3/14/2023
Alcoves,ALC1095,ALCPH03,1095,Lot Only,138.00,15037.58044,25873.79011,,,15037.58044,25873.79011,936.1137263,,0,1/16/2021,Sold,3/14/2023
Alcoves,ALC1096,ALCPH03,1096,Lot Only,121.00,13344.59954,23889.29594,,,13344.59954,23889.29594,864.314727,,0,,Available,3/14/2023
Alcoves,ALC1097,ALCPH03,1097,Lot Only,102.00,11230.87126,19567.51255,,,11230.87126,19567.51255,707.9526041,,0,11/20/2021,Sold,3/14/2023
Alcoves,ALC1098,ALCPH03,1098,Lot Only,102.00,11094.48957,19329.89514,,,11094.48957,19329.89514,699.3556063,,0,,Available,3/14/2023
Alcoves,ALC1099,ALCPH03,1099,Lot Only,102.00,11188.82034,19494.24736,,,11188.82034,19494.24736,705.3018697,,0,10/5/2021,Sold,3/14/2023
Alcoves,ALC1100,ALCPH03,1100,Lot Only,135.00,14937.03119,26537.07951,,,14937.03119,26537.07951,960.1115366,,0,3/13/2021,Sold,3/14/2023
Alcoves,ALC1101,ALCPH03,1101,Lot Only,117.00,12899.66519,22337.55208,,,12899.66519,22337.55208,808.1726342,,0,11/22/2021,Sold,3/14/2023
Alcoves,ALC1102,ALCPH03,1102,Lot Only,102.00,11213.01475,18725.76215,,,11213.01475,18725.76215,677.4980744,,0,,Available,3/14/2023
Alcoves,ALC1103,ALCPH03,1103,Lot Only,102.00,11243.27409,18776.29533,,,11243.27409,18776.29533,679.3263649,,0,,Available,3/14/2023
Alcoves,ALC1104,ALCPH03,1104,Lot Only,102.00,11129.78327,18586.76538,,,11129.78327,18586.76538,672.4691714,,0,,Available,3/14/2023
Alcoves,ALC1105,ALCPH03,1105,Lot Only,136.00,14862.85368,25586.58487,,,14862.85368,25586.58487,925.7226404,,0,3/11/2021,Sold,3/14/2023
Alcoves,ALC1106,ALCPH03,1106,House & Lot,139.00,15149.27029,26862.94546,35685.09609,53033.2171,50834.36638,79896.16257,971.9013669,,0,,Available,3/11/2023
Alcoves,ALC1107,ALCPH03,1107,House & Lot,90.00,9913.552036,17382.24466,23105.4579,34338.05424,33019.00994,51720.2989,628.8896116,,0,,Available,3/11/2023
Alcoves,ALC1108,ALCPH03,1108,House & Lot,100.00,10949.91391,19096.20848,25672.731,38153.3936,36622.64491,57249.60208,690.9008228,,0,,Available,3/11/2023
Alcoves,ALC1109,ALCPH03,1109,House & Lot,128.00,14025.12545,24199.08317,32861.09568,48836.34381,46886.22113,73035.42698,875.522829,,0,,Available,3/11/2023
Alcoves,ALC1110,ALCPH03,1110,House & Lot,110.00,12158.32051,20294.83616,28240.0041,41968.73296,40398.32461,62263.56912,734.2671722,,0,,Available,3/11/2023
Alcoves,ALC1111,ALCPH03,1111,House & Lot,110.00,11956.89531,19958.61444,28240.0041,41968.73296,40196.89941,61927.3474,722.1026704,,0,,Available,3/11/2023
Alcoves,ALC1112,ALCPH03,1112,House & Lot,114.00,12451.5136,22390.68556,29266.91334,43494.8687,41718.42694,65885.55427,810.0950036,,0,,Available,3/11/2023
Alcoves,ALC1113,ALCPH03,1113,House & Lot,140.00,15388.0647,26463.32756,35941.8234,53414.75104,51329.8881,79878.0786,957.4431913,,0,,Available,3/11/2023
Alcoves,ALC1114,ALCPH03,1114,House & Lot,128.00,14077.61861,25100.66222,32861.09568,48836.34381,46938.71429,73937.00602,908.141959,,0,,Available,3/11/2023
Alcoves,ALC1115,ALCPH03,1115,House & Lot,159.00,17477.85767,30741.28141,40819.64229,60663.89582,58297.49996,91405.17723,1112.219561,,0,,Available,3/11/2023
Alcoves,ALC1116,ALCPH03,1116,House & Lot,126.00,13922.25934,24036.23791,32347.64106,48073.27594,46269.9004,72109.51385,869.6310877,,0,,Available,3/11/2023
Alcoves,ALC1117,ALCPH03,1117,House & Lot,117.00,12835.06236,21416.7413,30037.09527,44639.47051,42872.15763,66056.21181,774.8577002,,0,,Available,3/11/2023
Alcoves,ALC1118,ALCPH03,1118,House & Lot,90.00,9796.030564,16373.55916,23105.4579,34338.05424,32901.48846,50711.6134,592.3953705,,0,,Available,3/11/2023
Alcoves,ALC1119,ALCPH03,1119,House & Lot,108.00,11800.71734,20505.84844,27726.54948,41205.66509,39527.26682,61711.51353,741.9015966,,0,,Available,3/11/2023
Alcoves,ALC1120,ALCPH03,1120,House & Lot,87.00,9440.359665,17383.38607,22335.27597,33193.45243,31775.63563,50576.8385,628.9309079,,0,,Available,3/11/2023
Alcoves,ALC1121,ALCPH03,1121,House & Lot,50.00,5515.872334,10087.21302,12836.3655,19076.6968,18352.23783,29163.90982,364.9553671,,0,,Available,3/11/2023
Alcoves,ALC1122,ALCPH03,1122,House & Lot,50.00,5454.233099,9974.489583,12836.3655,19076.6968,18290.5986,29051.18638,360.8770331,,0,,Available,3/11/2023
Alcoves,ALC1123,ALCPH03,1123,House & Lot,50.00,5515.70693,10086.91054,12836.3655,19076.6968,18352.07243,29163.60734,364.9444232,,0,,Available,3/11/2023
Alcoves,ALC1124,ALCPH03,1124,House & Lot,94.00,10320.92697,18864.79435,24132.36714,35864.18998,34453.29411,54728.98434,682.5282597,,0,,Available,3/11/2023
Alcoves,ALC1125,ALCPH03,1125,House & Lot,87.00,9474.832822,18249.94237,22335.27597,33193.45243,31810.10879,51443.39481,660.2829151,,0,,Available,3/11/2023
Alcoves,ALC1126,ALCPH03,1126,House & Lot,50.00,5501.082663,10871.46997,12836.3655,19076.6968,18337.44816,29948.16677,393.3297837,,0,,Available,3/11/2023
Alcoves,ALC1127,ALCPH03,1127,House & Lot,50.00,5533.164337,10934.87112,12836.3655,19076.6968,18369.52984,30011.56792,395.6236372,,0,,Available,3/11/2023
Alcoves,ALC1128,ALCPH03,1128,House & Lot,94.00,10329.0058,19689.84259,24132.36714,35864.18998,34461.37294,55554.03257,712.3785047,,0,,Available,3/11/2023
Alcoves,ALC1129,ALCPH03,1129,Lot Only,102.00,11107.85671,19353.18469,,,11107.85671,19353.18469,700.1982219,,0,,Available,3/14/2023
Alcoves,ALC1130,ALCPH03,1130,Lot Only,102.00,11129.42847,19390.76908,,,11129.42847,19390.76908,701.5580254,,0,6/23/2022,Sold,3/14/2023
Alcoves,ALC1131,ALCPH03,1131,Lot Only,102.00,11269.28392,19634.43881,,,11269.28392,19634.43881,710.3739963,,0,5/31/2022,Sold,3/14/2023
Alcoves,ALC1132,ALCPH03,1132,Lot Only,102.00,11072.89248,19292.26661,,,11072.89248,19292.26661,697.994206,,0,,Available,3/14/2023
Alcoves,ALC1133,ALCPH03,1133,Lot Only,102.00,11074.23628,18494.00176,,,11074.23628,18494.00176,669.1129837,,0,,Available,3/14/2023
Alcoves,ALC1134,ALCPH03,1134,Lot Only,102.00,11156.44466,18631.28996,,,11156.44466,18631.28996,674.0800708,,0,,Available,3/14/2023
Alcoves,ALC1135,ALCPH03,1135,Lot Only,102.00,11076.01695,18496.97549,,,11076.01695,18496.97549,669.2205732,,0,,Available,3/14/2023
Alcoves,ALC1136,ALCPH03,1136,Lot Only,102.00,11223.35608,18743.0322,,,11223.35608,18743.0322,678.122905,,0,12/26/2020,Sold,3/14/2023
Alcoves,ALC1137,ALCPH03,1137,Lot Only,102.00,11169.16339,18652.53027,,,11169.16339,18652.53027,674.8485451,,0,,Available,3/14/2023
Alcoves,ALC1138,ALCPH03,1138,Lot Only,102.00,11158.80805,18635.23682,,,11158.80805,18635.23682,674.2228683,,0,7/22/2021,Sold,3/14/2023
Alcoves,ALC1139,ALCPH03,1139,Lot Only,102.00,11272.97067,18825.88869,,,11272.97067,18825.88869,681.1206529,,0,,Available,3/14/2023
Alcoves,ALC1140,ALCPH03,1140,Lot Only,102.00,11129.27321,18585.91357,,,11129.27321,18585.91357,672.438353,,0,10/3/2022,Sold,3/14/2023
Alcoves,ALC1141,ALCPH03,1141,Lot Only,102.00,11170.00948,18653.94325,,,11170.00948,18653.94325,674.8996667,,0,9/21/2022,Sold,3/14/2023
Alcoves,ALC1142,ALCPH03,1142,Lot Only,102.00,11161.71934,18640.09869,,,11161.71934,18640.09869,674.3987705,,0,11/29/2021,Sold,3/14/2023
Alcoves,ALC1143,ALCPH03,1143,Lot Only,103.00,11284.70961,18844.30457,,,11284.70961,18844.30457,681.7869393,,0,,Available,3/14/2023
Alcoves,ALC1144,ALCPH03,1144,Lot Only,103.00,11209.6109,18718.89743,,,11209.6109,18718.89743,677.2497091,,0,,Available,3/14/2023
Alcoves,ALC1145,ALCPH03,1145,Lot Only,103.00,11289.22721,18851.84849,,,11289.22721,18851.84849,682.0598782,,0,1/1/2022,Sold,3/14/2023
Alcoves,ALC1146,ALCPH03,1146,Lot Only,103.00,11271.86088,18822.8485,,,11271.86088,18822.8485,681.0106588,,0,12/16/2020,Sold,3/14/2023
Alcoves,ALC1147,ALCPH03,1147,Lot Only,103.00,11393.19235,19025.45959,,,11393.19235,19025.45959,688.3411278,,0,9/19/2022,Sold,3/14/2023
Alcoves,ALC1148,ALCPH03,1148,Lot Only,103.00,11247.44746,18782.08061,,,11247.44746,18782.08061,679.5356763,,0,9/20/2022,Sold,3/14/2023
Alcoves,ALC1149,ALCPH03,1149,Lot Only,103.00,11200.02458,18702.88927,,,11200.02458,18702.88927,676.6705339,,0,2/5/2022,Sold,3/14/2023
Alcoves,ALC1150,ALCPH03,1150,Lot Only,103.00,11299.32058,18868.70338,,,11299.32058,18868.70338,682.6696881,,0,12/27/2020,Sold,3/14/2023
Alcoves,ALC1151,ALCPH03,1151,Lot Only,103.00,11231.34886,19559.27896,,,11231.34886,19559.27896,707.6547126,,0,,Available,3/14/2023
Alcoves,ALC1152,ALCPH03,1152,Lot Only,103.00,11255.45494,19601.25944,,,11255.45494,19601.25944,709.1735664,,0,10/6/2021,Sold,3/14/2023
Alcoves,ALC1153,ALCPH03,1153,Lot Only,103.00,11312.67613,19700.90956,,,11312.67613,19700.90956,712.7789079,,0,1/25/2022,Sold,3/14/2023
Alcoves,ALC1154,ALCPH03,1154,Lot Only,103.00,11192.24778,19491.18482,,,11192.24778,19491.18482,705.1910667,,0,12/29/2021,Sold,3/14/2023
Alcoves,ALC1155,ALCPH03,1155,Lot Only,158.00,17389.54858,30596.96518,,,17389.54858,30596.96518,1106.9982,,0,9/10/2022,Sold,3/14/2023
Alcoves,ALC1156,ALCPH03,1156,House & Lot,78.00,8521.992144,14260.18272,20024.73018,29759.64701,28546.72232,44019.82973,515.9334107,,0,,Available,3/11/2023
Alcoves,ALC1157,ALCPH03,1157,House & Lot,79.00,8620.555782,14423.56593,20281.45749,30141.18094,28902.01327,44564.74687,521.8446153,,0,,Available,3/11/2023
Alcoves,ALC1158,ALCPH03,1158,House & Lot,79.00,8627.10694,14434.52706,20281.45749,30141.18094,28908.56443,44575.708,522.241189,,0,,Available,3/11/2023
Alcoves,ALC1159,ALCPH03,1159,House & Lot,79.00,8572.099452,14342.49075,20281.45749,30141.18094,28853.55694,44483.6717,518.9113154,,0,,Available,3/11/2023
Alcoves,ALC1160,ALCPH03,1160,House & Lot,79.00,8621.407197,14424.99048,20281.45749,30141.18094,28902.86469,44566.17142,521.8961556,,0,,Available,3/11/2023
Alcoves,ALC1161,ALCPH03,1161,House & Lot,79.00,8598.364634,15189.0272,20281.45749,30141.18094,28879.82212,45330.20814,549.5390041,,0,,Available,3/11/2023
Alcoves,ALC1162,ALCPH03,1162,House & Lot,79.00,8595.320874,15183.65039,20281.45749,30141.18094,28876.77836,45324.83134,549.3444712,,0,,Available,3/11/2023
Alcoves,ALC1163,ALCPH03,1163,House & Lot,79.00,8685.587272,15343.10615,20281.45749,30141.18094,28967.04476,45484.2871,555.1135806,,0,,Available,3/11/2023
Alcoves,ALC1164,ALCPH03,1164,House & Lot,79.00,8726.21059,15414.86732,20281.45749,30141.18094,29007.66808,45556.04826,557.7098997,,0,,Available,3/11/2023
Alcoves,ALC1165,ALCPH03,1165,House & Lot,79.00,8684.274347,14530.17726,20281.45749,30141.18094,28965.73184,44671.3582,525.7018132,,0,,Available,3/11/2023
Alcoves,ALC1166,ALCPH03,1166,House & Lot,79.00,8599.916853,14389.0337,20281.45749,30141.18094,28881.37434,44530.21465,520.5952394,,0,,Available,3/11/2023
Alcoves,ALC1167,ALCPH03,1167,House & Lot,79.00,8688.629063,14537.46339,20281.45749,30141.18094,28970.08655,44678.64434,525.9654256,,0,,Available,3/11/2023
Alcoves,ALC1168,ALCPH03,1168,House & Lot,79.00,8587.909239,14368.94305,20281.45749,30141.18094,28869.36673,44510.12399,519.8683596,,0,,Available,3/11/2023
Alcoves,ALC1169,ALCPH03,1169,House & Lot,79.00,8612.62777,14410.3011,20281.45749,30141.18094,28894.08526,44551.48204,521.3646937,,0,,Available,3/11/2023
Alcoves,ALC1170,ALCPH03,1170,House & Lot,78.00,8462.845078,14161.20962,20024.73018,29759.64701,28487.57526,43920.85663,512.352564,,0,,Available,3/11/2023
Alcoves,ALC1171,ALCPH03,1171,House & Lot,78.00,8618.096688,14420.99821,20024.73018,29759.64701,28642.82687,44180.64522,521.7517153,,0,,Available,3/11/2023
Alcoves,ALC1172,ALCPH03,1172,House & Lot,78.00,8573.744181,14346.78143,20024.73018,29759.64701,28598.47436,44106.42843,519.066552,,0,,Available,3/11/2023
Alcoves,ALC1173,ALCPH03,1173,House & Lot,78.00,8466.046721,14166.56706,20024.73018,29759.64701,28490.7769,43926.21406,512.5463961,,0,,Available,3/11/2023
Alcoves,ALC1174,ALCPH03,1174,House & Lot,78.00,8603.534454,14396.63066,20024.73018,29759.64701,28628.26463,44156.27766,520.8700971,,0,,Available,3/11/2023
Alcoves,ALC1175,ALCPH03,1175,House & Lot,78.00,8553.193863,14312.39378,20024.73018,29759.64701,28577.92404,44072.04078,517.8224068,,0,,Available,3/11/2023
Alcoves,ALC1176,ALCPH03,1176,House & Lot,98.00,10782.07236,18010.85968,25159.27638,37390.32573,35941.34874,55401.18541,651.6329033,,0,,Available,3/11/2023
Alcoves,ALC1177,ALCPH03,1177,House & Lot,81.00,8885.568693,14863.9028,20794.91211,30904.24882,29680.4808,45768.15161,537.7760032,,0,,Available,3/11/2023
Alcoves,ALC1178,ALCPH03,1178,House & Lot,81.00,8874.209834,14844.90154,20794.91211,30904.24882,29669.12194,45749.15035,537.0885377,,0,,Available,3/11/2023
Alcoves,ALC1179,ALCPH03,1179,House & Lot,81.00,8841.464558,14790.12479,20794.91211,30904.24882,29636.37667,45694.3736,535.1067148,,0,,Available,3/11/2023
Alcoves,ALC1180,ALCPH03,1180,House & Lot,81.00,8846.667849,14798.82892,20794.91211,30904.24882,29641.57996,45703.07774,535.4216304,,0,,Available,3/11/2023
Alcoves,ALC1181,ALCPH03,1181,House & Lot,81.00,8880.66561,15664.17437,20794.91211,30904.24882,29675.57772,46568.42318,566.7298286,,0,,Available,3/11/2023
Alcoves,ALC1182,ALCPH03,1182,House & Lot,81.00,8953.832585,15793.23004,20794.91211,30904.24882,29748.74469,46697.47885,571.3990627,,0,,Available,3/11/2023
Alcoves,ALC1183,ALCPH03,1183,House & Lot,94.00,10344.94859,18097.16929,24132.36714,35864.18998,34477.31573,53961.35928,654.755585,,0,,Available,3/11/2023
Alcoves,ALC1184,ALCPH03,1184,House & Lot,162.00,17627.28249,30971.55128,41589.82422,61808.49763,59217.10671,92780.04891,1120.550725,,0,,Available,3/11/2023
Alcoves,ALC1185,ALCPH03,1185,House & Lot,90.00,9915.466473,17385.6014,23105.4579,34338.05424,33020.92437,51723.65564,629.0110585,,0,,Available,3/11/2023
Alcoves,ALC1186,ALCPH03,1186,House & Lot,90.00,9832.311301,17239.79861,23105.4579,34338.05424,32937.7692,51577.85285,623.7359136,,0,,Available,3/11/2023
Alcoves,ALC1187,ALCPH03,1187,House & Lot,90.00,9815.982098,17211.16727,23105.4579,34338.05424,32921.44,51549.22151,622.700032,,0,,Available,3/11/2023
Alcoves,ALC1188,ALCPH03,1188,House & Lot,90.00,9912.464135,17380.33715,23105.4579,34338.05424,33017.92204,51718.39139,628.8205981,,0,,Available,3/11/2023
Alcoves,ALC1189,ALCPH03,1189,House & Lot,90.00,9794.889046,17174.18309,23105.4579,34338.05424,32900.34695,51512.23733,621.3619444,,0,,Available,3/11/2023
Alcoves,ALC1190,ALCPH03,1190,House & Lot,90.00,9962.28464,17467.69153,23105.4579,34338.05424,33067.74254,51805.74577,631.9810796,,0,,Available,3/11/2023
Alcoves,ALC1191,ALCPH03,1191,House & Lot,118.00,12851.31613,23852.13988,30293.82258,45021.00445,43145.13871,68873.14432,862.9704207,,0,,Available,3/11/2023
Alcoves,ALC1192,ALCPH03,1192,House & Lot,118.00,12952.53128,23230.5685,30293.82258,45021.00445,43246.35386,68251.57294,840.4819682,,0,,Available,3/11/2023
Alcoves,ALC1193,ALCPH03,1193,House & Lot,90.00,9832.509333,17240.14583,23105.4579,34338.05424,32937.96723,51578.20007,623.7484762,,0,,Available,3/11/2023
Alcoves,ALC1194,ALCPH03,1194,House & Lot,90.00,9890.555082,17341.92221,23105.4579,34338.05424,32996.01298,51679.97645,627.4307455,,0,,Available,3/11/2023
Alcoves,ALC1195,ALCPH03,1195,House & Lot,90.00,9768.132536,17127.26871,23105.4579,34338.05424,32873.59044,51465.32295,619.6645819,,0,,Available,3/11/2023
Alcoves,ALC1196,ALCPH03,1196,House & Lot,90.00,9948.747957,17443.95655,23105.4579,34338.05424,33054.20586,51782.01079,631.1223481,,0,,Available,3/11/2023
Alcoves,ALC1197,ALCPH03,1197,House & Lot,90.00,9816.700806,17212.42744,23105.4579,34338.05424,32922.15871,51550.48168,622.7456249,,0,,Available,3/11/2023
Alcoves,ALC1198,ALCPH03,1198,House & Lot,90.00,9781.647749,17150.96604,23105.4579,34338.05424,32887.10565,51489.02028,620.5219513,,0,,Available,3/11/2023
Alcoves,ALC1199,ALCPH03,1199,House & Lot,148.00,16379.37092,28930.57366,37995.64188,56467.02253,54375.0128,85397.59619,1046.708155,,0,,Available,3/11/2023
Alcoves,ALC1200,ALCPH03,1200,House & Lot,125.00,13752.47233,25373.09143,32090.91375,47691.742,45843.38608,73064.83343,917.9984479,,0,,Available,3/11/2023
Alcoves,ALC1201,ALCPH03,1201,House & Lot,90.00,9803.042444,17991.67908,23105.4579,34338.05424,32908.50034,52329.73332,650.938949,,0,,Available,3/11/2023
Alcoves,ALC1202,ALCPH03,1202,House & Lot,90.00,9805.334622,17995.88595,23105.4579,34338.05424,32910.79252,52333.94019,651.0911535,,0,,Available,3/11/2023
Alcoves,ALC1203,ALCPH03,1203,House & Lot,90.00,9856.241765,18089.31663,23105.4579,34338.05424,32961.69966,52427.37087,654.4714757,,0,,Available,3/11/2023
Alcoves,ALC1204,ALCPH03,1204,House & Lot,90.00,9953.46848,18267.75836,23105.4579,34338.05424,33058.92638,52605.8126,660.9274975,,0,,Available,3/11/2023
Alcoves,ALC1205,ALCPH03,1205,House & Lot,90.00,9801.221323,17988.33674,23105.4579,34338.05424,32906.67922,52326.39098,650.8180234,,0,,Available,3/11/2023
Alcoves,ALC1206,ALCPH03,1206,House & Lot,90.00,9842.284258,18063.7002,23105.4579,34338.05424,32947.74216,52401.75444,653.5446732,,0,,Available,3/11/2023
Alcoves,ALC1207,ALCPH03,1207,House & Lot,112.00,12201.84024,22775.38243,28753.45872,42731.80083,40955.29896,65507.18327,824.0133365,,0,,Available,3/11/2023
Alcoves,ALC1208,ALCPH03,1208,House & Lot,112.00,12259.91756,22883.78683,28753.45872,42731.80083,41013.37628,65615.58766,827.9354076,,0,,Available,3/11/2023
Alcoves,ALC1209,ALCPH03,1209,House & Lot,90.00,9958.618169,18277.20967,23105.4579,34338.05424,33064.07607,52615.26391,661.2694458,,0,,Available,3/11/2023
Alcoves,ALC1210,ALCPH03,1210,House & Lot,90.00,9953.671529,18268.13102,23105.4579,34338.05424,33059.12943,52606.18526,660.9409803,,0,,Available,3/11/2023
Alcoves,ALC1211,ALCPH03,1211,House & Lot,90.00,9856.16998,18089.18488,23105.4579,34338.05424,32961.62788,52427.23912,654.4667091,,0,,Available,3/11/2023
